,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,WIPRO
2025-05-16,2.3338421833765086e-07,2.2904135493403364e-07,0.19999804823701536,0.0,2.1171318049474398e-07,2.176364750474559e-07,2.4334114914247295e-07,2.176364750474559e-07,0.0,5.881117704308018e-07,2.2738132502445064e-07,2.1753233125707328e-07,1.9998995524833055e-07,0.0,2.3093250273317199e-07,0.0,1.9999177594954435e-07,1.0030162000903092e-07,2.2913350252464092e-07,1.237488939687753e-07,2.3096348154042168e-07,1.9996220255492508e-07,2.176364750474559e-07,0.19999912132845807,0.0,5.2409164231474294e-08,1.999831310140626e-07,1.5055376373382617e-07,2.286475521273722e-07,0.0,0.0,2.176364750474559e-07,2.1494907965547885e-07,4.3787565576604317e-08,2.1673915784665677e-07,1.505601218612878e-07,0.0,1.721065855086193e-07,2.4324394023721904e-07,2.0308435400448158e-07,1.819187333437132e-07,0.1999990393191697,2.3218411259307052e-07,0.19999795349215208,0.1999992113797785
2025-05-19,2.6853745430783874e-07,2.2935247997350004e-07,0.19999811434476816,0.0,2.0094135036110293e-07,2.1824666924348542e-07,7.426271619162887e-07,2.1824666924348542e-07,0.0,4.445436531358254e-07,2.642789647144278e-07,2.216012100305294e-07,1.6824961005640064e-07,0.0,1.9333107771676215e-07,0.0,1.6687589412501913e-07,1.309512711792079e-07,2.0917332668227697e-07,0.0,2.1500307933550001e-07,1.7175176607282396e-07,2.1824666924348542e-07,0.19999896821189886,7.386900825408915e-08,0.0,2.0730676389224582e-07,1.5781691493943058e-07,2.613883818785086e-07,6.482116944015412e-08,0.0,2.1824666924348542e-07,2.515808650711618e-07,0.0,2.1763636288178652e-07,1.378903761502367e-07,0.0,1.8879068743267877e-07,2.3329878864404643e-07,2.6011282940790725e-07,1.5836892907033363e-07,0.19999890862963024,2.1198891623201174e-07,0.19999804115979072,0.19999904257794213
2025-05-20,2.5940754029750554e-07,2.341522315637225e-07,0.19999823228010397,0.0,2.1245426966658873e-07,2.2573993846623867e-07,5.753617335924031e-07,2.2573993846623867e-07,0.0,3.784964170025983e-07,2.5599010271579817e-07,2.2755623664593376e-07,1.9081529605969303e-07,0.0,2.104022346805167e-07,8.11496444834957e-08,1.9269648114775944e-07,0.0,2.2093831013306708e-07,8.133871970754138e-08,2.2454821358256537e-07,1.9562497471481898e-07,2.2573993846623867e-07,0.1999989163693246,1.3007083749299916e-07,0.0,2.1913180995810713e-07,1.8632517891113392e-07,2.55699145627474e-07,0.0,0.0,2.2573993846623867e-07,2.477855466596532e-07,0.0,7.381959639381435e-08,1.728936629032758e-07,0.0,2.06173871990696e-07,2.3685856167939527e-07,2.546842149877847e-07,1.857451570380526e-07,0.19999886635152753,2.230287070689558e-07,0.19999817380851423,0.19999897508107897
2025-05-21,2.5849965205256443e-07,2.4166236090494156e-07,0.19999837701022505,0.0,2.2719901265718042e-07,2.3605430575117206e-07,4.691369123819294e-07,2.3605430575117206e-07,0.0,2.0549930223272388e-07,2.5622036981379846e-07,2.372658959646732e-07,5.535683833159666e-08,0.0,2.258357109086447e-07,0.0,2.1402538953594784e-07,0.0,2.3285249976866007e-07,1.3978627087529002e-07,2.352630705848691e-07,2.1598564977556693e-07,2.3605430575117206e-07,0.19999892428129465,1.7227703823928973e-07,8.556238804372814e-08,2.316499215001307e-07,2.097794586058061e-07,2.560269861435639e-07,0.19999801825720584,8.556287842923313e-08,2.3605430575117206e-07,2.507506255125251e-07,8.556153701486269e-08,0.0,2.008221422778234e-07,0.0,2.2301162319173472e-07,2.434696241252069e-07,2.553554628973469e-07,2.093988875710088e-07,0.1999988842690979,2.3424725517826112e-07,0.19999833023545202,5.636637370719765e-07
2025-05-22,2.419605516770181e-07,2.3073890828323114e-07,0.1999983543975906,0.0,2.2109569176855847e-07,2.2699803478057484e-07,0.19999854039074946,2.2699803478057484e-07,0.0,4.7978288082354254e-08,2.4043935227234733e-07,2.2780267853282625e-07,0.0,6.962773150111812e-08,2.2018283770405516e-07,6.962848472278276e-08,2.123097917596975e-07,0.0,2.2486453460603627e-07,1.6281906652720265e-07,2.2646829046452865e-07,2.1361697552851186e-07,2.2699803478057484e-07,2.3530806700131484e-07,2.139767873317579e-08,1.2667074298164342e-07,2.2405924444904305e-07,2.0948054376120795e-07,2.40313278036168e-07,0.0,0.19999942667828285,2.2699803478057484e-07,2.3679375995772871e-07,1.266685710315888e-07,0.0,2.035092288411378e-07,0.0,2.182996393831772e-07,2.3193804169499057e-07,2.3986296013711645e-07,2.0922505678590916e-07,0.19999876020226684,2.257946782682185e-07,0.19999831697500828,3.345082884048786e-07
2025-05-23,2.4973072943944265e-07,2.422491836503793e-07,0.1999981695460618,0.0,2.3582028320139277e-07,2.397552577568898e-07,0.1999983183399745,2.397552577568898e-07,0.0,0.0,2.4871722903785425e-07,2.4029226417988947e-07,0.0,0.0,2.3521221872837057e-07,1.3484253751593846e-07,2.2996342727373306e-07,0.0,2.3833280807283397e-07,1.9696943669224346e-07,2.394021901831748e-07,2.3083479828230464e-07,2.397552577568898e-07,2.4529522175009403e-07,1.0268922057270022e-07,1.728708470748207e-07,2.3779706099003802e-07,0.20000004276349712,2.486320209824986e-07,0.0,0.0,2.397552577568898e-07,2.4628618183045506e-07,1.7286966545043745e-07,0.0,2.24096285192097e-07,0.0,2.3395705395306812e-07,2.4304943880169945e-07,2.4833221227201323e-07,2.2790701049478428e-07,0.19999849418887627,2.3895321269236003e-07,0.19999813960801563,3.1142900497736836e-07
2025-05-26,2.455385225446984e-07,2.4654348298976304e-07,0.1999982616093803,0.0,2.3807803946045027e-07,2.4069223353852954e-07,0.19999837957778696,2.4069223353852954e-07,0.0,0.0,2.466302402493139e-07,2.3878108000900107e-07,0.0,0.0,2.3716734819045447e-07,1.703900772449253e-07,2.3405763254223423e-07,0.0,2.3963819788157836e-07,2.1307757062179685e-07,2.41571619419118e-07,2.3197110018374315e-07,2.4069223353852954e-07,2.4457733114320007e-07,1.4691062970393876e-07,1.9685113526126547e-07,2.399222459516574e-07,0.19999976173853085,2.494711479490039e-07,8.122561042001772e-08,8.076957690966635e-08,2.4069223353852954e-07,9.164299278057655e-08,1.9612916668977502e-07,0.0,2.3028181485165403e-07,0.0,8.186435748342207e-08,2.43346713544813e-07,2.455207261175871e-07,2.329247316015683e-07,0.19999852244575608,2.3908200463785076e-07,0.19999823968519415,2.8820832088015406e-07
2025-05-27,2.449442664708327e-07,2.4565061990953445e-07,0.1999983764213337,0.0,2.4002229005078815e-07,2.41761124151524e-07,4.413489123021177e-07,2.41761124151524e-07,0.0,0.0,2.45646317227162e-07,2.404505840302795e-07,0.0,0.19999787966895063,2.394389683986622e-07,1.9487067931472181e-07,2.373346880847314e-07,8.128486341710104e-08,2.4108415683161e-07,2.233581740140972e-07,2.423099156626277e-07,2.3595403153575178e-07,2.41761124151524e-07,2.4434148089151107e-07,1.513331599099629e-08,2.1252404892992321e-07,2.4118737351810994e-07,0.19999957657044698,2.476414353194394e-07,0.0,1.351082161042683e-07,2.41761124151524e-07,1.423714524048824e-07,5.446408127884132e-08,0.0,2.3482429818355276e-07,0.0,1.3584249314167001e-07,2.435229938170477e-07,2.4498422884033805e-07,2.365909300440345e-07,0.1999985851338466,2.406247951769117e-07,0.19999835887410733,2.7342620708202846e-07
2025-05-28,2.559514396845587e-07,2.5642208669262865e-07,0.19999817796832747,0.0,2.526696236786378e-07,2.538293010641434e-07,2.6430608810627877e-07,2.538293010641434e-07,9.26550263575279e-08,0.0,2.564192531299393e-07,2.5295473813997456e-07,0.0,0.1999977805671763,2.5228048129266754e-07,2.2256930826734844e-07,2.5087800644350084e-07,1.468438946391177e-07,2.53377980976815e-07,2.4156102076090446e-07,2.541935651669833e-07,2.4995668240076065e-07,2.538293010641434e-07,0.199999804153821,0.0,2.3433811611448104e-07,2.5344587307125913e-07,0.19999913808456235,2.577488299373919e-07,9.265580102916416e-08,1.931457771124231e-08,2.538293010641434e-07,1.8756980921735694e-07,0.0,0.0,2.492036889840779e-07,0.0,1.8321560167330442e-07,2.5500285737782776e-07,2.559777583959219e-07,2.503816617124241e-07,0.0,2.5307169587902076e-07,0.19999781400403316,2.7493840841085295e-07
2025-05-29,2.591604218346428e-07,2.5947610795056505e-07,0.1999983321304704,8.852378421106686e-08,2.569723813618632e-07,2.577453770632912e-07,1.1770103799044748e-07,2.577453770632912e-07,0.0,0.0,2.5948337924260254e-07,2.5716331545208675e-07,0.0,0.19999801421533941,2.5671299473224615e-07,2.369067096052919e-07,2.55785391160686e-07,1.8642248627106832e-07,2.57440114447134e-07,2.495661436664018e-07,2.5798997678139326e-07,2.55164529782109e-07,2.577453770632912e-07,0.1999996330686577,0.0,2.447547585626175e-07,2.575038058788609e-07,2.975329174784779e-07,2.603598931882328e-07,1.5030523413315006e-07,1.0141064332411575e-07,2.577453770632912e-07,5.630943283393957e-08,0.0,0.19999835844090263,2.546592915179792e-07,0.0,2.1067886555488058e-07,2.5853703669520825e-07,2.5917664412641334e-07,2.5544751103426995e-07,0.0,2.5725518273314376e-07,0.19999804094335516,2.7181877470866726e-07
2025-05-30,7.151100537951734e-08,2.2657066120997104e-07,0.19999836999732531,0.0,2.2490130188562956e-07,2.2541689084485412e-07,1.320535351501781e-07,2.2541689084485412e-07,0.0,0.0,2.2657513307155793e-07,2.2502843028684437e-07,0.0,0.19999811566513695,2.2472816499575829e-07,2.1152419111204791e-07,2.241098577974584e-07,1.3319940515403531e-08,2.252134410245483e-07,2.199638428625161e-07,2.2558022775592782e-07,2.2369584781063763e-07,2.2541689084485412e-07,6.505424848458589e-08,0.2000007213778665,2.1675596625667088e-07,2.2525525670977554e-07,1.0220898059085619e-07,2.2715977263802767e-07,1.5378975764605037e-07,0.0,2.2541689084485412e-07,9.112608153604892e-08,5.358649038050788e-08,0.19999839104557743,2.2335919250941958e-07,0.0,1.9403872793868847e-07,2.2594359388142916e-07,2.2637089481697174e-07,2.2388451233686953e-07,0.0,2.2508974639065804e-07,0.19999813704802788,2.3479869938909078e-07
2025-06-02,0.0,2.282745382624183e-07,0.19999850921455217,0.0,2.2715071743822814e-07,2.2751140263472362e-07,1.6526927096751165e-07,2.2751140263472362e-07,0.0,7.723050741603338e-08,2.2828256912911324e-07,2.2724933958898053e-07,0.0,0.1999982266023118,2.270553052794237e-07,2.1823321725367243e-07,2.2663732869658072e-07,0.0,2.2738099289179513e-07,2.2386193054563208e-07,2.2761540844254638e-07,2.2636357149894116e-07,2.2751140263472362e-07,1.2060420833576442e-07,0.20000031117124728,2.2172535919718553e-07,2.274059864649418e-07,1.4537522971024197e-07,2.2867998303769032e-07,9.510399155972761e-09,0.0,2.2751140263472362e-07,1.379768833462594e-07,1.129479503188442e-07,0.19999844690216015,2.261508532600036e-07,0.0,4.778079765752798e-08,2.2786486171393772e-07,2.2815289128300778e-07,2.2649547489019893e-07,0.0,2.2729098772905e-07,0.19999824372245284,2.3377410161898164e-07
2025-06-03,3.9523181780814086e-08,1.917082914009693e-07,3.3593843115086594e-08,0.0,1.9095691374421777e-07,1.9119955938978458e-07,0.0,1.9119955938978458e-07,0.0,0.0,1.9171111960869002e-07,1.9102145536139694e-07,3.952503570147021e-08,0.19999819395252139,1.9089231455021112e-07,1.8501322518496977e-07,1.9061459868496049e-07,0.0,1.9111395552135796e-07,1.887656869079763e-07,1.912639620243386e-07,1.904308440414362e-07,1.9119955938978458e-07,0.2000003825024646,0.19999986160225997,1.8734085266137204e-07,1.9112483531778196e-07,1.36442377441613e-07,3.0268441457919936e-08,0.0,0.0,1.9119955938978458e-07,1.3150844632491307e-07,1.1482222575543493e-07,0.19999837019197395,1.902907421828479e-07,0.0,7.137450878167498e-08,1.914299045290915e-07,1.916257954224884e-07,1.9051900510519496e-07,0.0,1.9105085101603595e-07,0.19999820764764453,1.953714843313412e-07
2025-06-04,0.0,1.7496046464247061e-07,0.0,0.19999961403271435,1.7446379936426687e-07,1.74613460016583e-07,0.0,1.74613460016583e-07,0.0,0.0,1.7495913661354632e-07,1.745055808243482e-07,7.352638620234155e-08,0.19999814777190908,1.7442298350887467e-07,1.7049000051769554e-07,1.7423516460621164e-07,0.0,1.7456325952217952e-07,1.72998872599035e-07,1.7465430830069313e-07,1.741069320559194e-07,1.74613460016583e-07,0.19999989860607892,0.1999994819123715,1.7204901111369807e-07,1.745700490104548e-07,1.3812687846741987e-07,6.734000477819864e-08,0.0,0.0,1.74613460016583e-07,1.3483325197209094e-07,1.236950514564692e-07,1.0500546893573218e-07,1.740186489153094e-07,0.0,0.0,1.7478541586607616e-07,1.74901659848963e-07,1.741739323786392e-07,4.7161091394440136e-08,1.745215444775128e-07,0.19999815874745763,1.774057308343671e-07
2025-06-05,7.1029187186945e-08,1.8769880789793535e-07,0.0,0.19999937718192787,1.8745860109739653e-07,1.8752083824274678e-07,0.0,1.8752083824274678e-07,0.0,0.19999928544496548,1.8767115704506115e-07,1.8735943118086219e-07,0.0,0.1999982041235065,1.8745052672728115e-07,1.8478093527294122e-07,1.8724573333689395e-07,0.0,1.874634420136909e-07,1.864801287558699e-07,1.874590153860302e-07,1.8722420219139498e-07,1.8752083824274678e-07,0.1999996048390123,2.4628193156504877e-07,1.8583601222673792e-07,1.8743446384375408e-07,1.632314922743377e-07,0.0,0.0,0.0,1.8752083824274678e-07,1.609580128101204e-07,1.535451040921577e-07,1.411552133966302e-07,1.8702011646499866e-07,7.114631185296796e-08,0.0,1.8761192908939105e-07,1.8774172119962677e-07,1.8726577860121032e-07,0.0,1.8742561639758293e-07,0.19999821293285533,1.8941850770503377e-07
2025-06-06,1.0600117744786952e-07,1.8377863571519936e-07,0.19999825283394568,1.449639430981287e-07,1.836134967900028e-07,1.8365745025712448e-07,0.0,1.8365745025712448e-07,0.0,0.19999912708199594,1.8376405659709422e-07,1.8355266634383673e-07,5.863405474317985e-08,0.19999826202951498,1.8362797503877624e-07,1.8183260912342794e-07,1.8348064028365174e-07,0.0,1.83620256383998e-07,1.8297379813080768e-07,1.8359634451657482e-07,1.8347343055182512e-07,1.8365745025712448e-07,0.19999938258727432,6.738595009424067e-08,1.825473962300643e-07,1.836174387168842e-07,1.6744371712812126e-07,5.864132955401558e-08,0.0,0.0,1.8365745025712448e-07,1.6595952069148428e-07,0.0,1.527525602191114e-07,1.8332444383750976e-07,0.0,0.19999825920784656,1.8372337729362913e-07,1.838182536050629e-07,1.835018041800507e-07,0.0,1.836052282700542e-07,1.5734711698205295e-06,1.8492334688870554e-07
