uuid,title,description,url,published_at,source,symbols,sentiment_score,keywords,api_source,search_strategy
13eebab0-ba43-4a1f-b19c-505c5a5aba30,"sensex rise today: ET Market Watch: Nifty & Sensex touch record closing highs, IT stocks gain","Nifty 50 and Sensex reached record closing highs on Tuesday, driven by gains in Bharti Airtel, HUL, and IT stocks amid expectations of a U.S. rate cut as early as September. Sensex closed at 80,716, 51 pts up while Nifty climbed 26 points and closed at 24,613.",https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-nifty-sensex-touch-record-closing-highs-it-stocks-gain/podcast/111790292.cms,2024-07-16T16:48:56.000000Z,economictimes.indiatimes.com,INDIAN_MARKET_GENERAL,,"sensex today, sensex rise today, sensex, nifty today, nifty",marketaux,indian_banking_sector
7dbab2a5-17d4-4a04-99b9-0cf0856cfd3e,IT stocks lead D-Street charge as rate cut speculation mounts,"The 30-share BSE Sensex rose by 52 points, or 0.06%, to close at 80,716, while the broader NSE Nifty increased by 26 points, or 0.11%, finishing at 24,613. In the Sensex pack, HUL, Bharti Airtel, Tech Mahindra, Infosys, M&M, and ICICI Bank recorded gains. Conversely, Kotak Mahindra Bank, NTPC, Reliance Industries, UltraTech Cements, and Power Grid saw declines.",https://economictimes.indiatimes.com/markets/stocks/news/it-stocks-lead-d-street-charge-as-rate-cut-speculation-mounts/articleshow/111782738.cms,2024-07-16T10:43:51.000000Z,economictimes.indiatimes.com,BHARTIARTL.NS|ICICIBANK.NS|KOTAKBANK.NS|RELIANCE.NS|INFY.NS|SUNTECK.NS|SOBHA.NS|TECHM.NS|BHARTIARTL.BO|ICICIBANK.BO|KOTAKBANK.BO|RELIANCE.BO|INFY.BO|TECHM.BO|RELIANCEPP.BO|SUNTECK.BO,0.31985,"sensex news today, hul, bharti airtel, sensex, sensex today, nifty, nifty today, sensex rise today, power grid, paytm, reliance industries, hcl tech, hatsun agro products, tech mahindra, ntpc, sobha, sunteck realty, infosys, tcs, kotak mahindra bank, icici bank",marketaux,indian_banking_sector
6803045b-65fe-440a-9824-5d3f9d634b8f,Vodafone Idea seeks urgent Supreme Court hearing on revenue dues,"Vodafone Idea said it was looking to raise debt funding to pay its dues, but potential lenders require clarity on its exact liability.
While the department of telecommunications has demanded  ₹58,254 crore from VI towards adjusted gross revenue dues, the company’s assessment is  ₹21,533 crore.",https://www.livemint.com/companies/vodafone-idea-supreme-court-dot-agr-dues-urgent-hearing-11721047872501.html,2024-07-15T13:39:50.000000Z,livemint.com,INDIAN_MARKET_GENERAL,,"Vodafone Idea, Supreme Court, DoT, AGR dues, urgent hearing, telecom",marketaux,indian_it_companies
96222d1c-0ccb-4285-898e-7d9c23af1b0b,"Q1 results today: HCL Tech, IREDA, 5Paisa among 14 companies to announce earnings on July 12",Q1 results today: A total of 14 companies are expected to announce quarterly results today. HCL Technologies is expected to report a revenue decline of ~2% on a quarter on quarter basis due to a seasonally weak quarter.,https://www.livemint.com/companies/company-results/q1-results-today-hcl-tech-ireda-5paisa-among-14-companies-to-announce-earnings-on-july-12-11720713769123.html,2024-07-12T02:37:27.000000Z,livemint.com,HCLTECH-BL.NS,0.23715,"Q1 results today, q1 results, hcl tech q1 preview, hcl q1 results, ireda q1 results",marketaux,indian_it_companies
baecd372-2849-4d67-ac8d-ac0af8f72c10,Indian Startup IPO Tracker 2024,"After a lull in IPOs in 2022 and 2023, Indian startups are lining up in droves to list on the bourses in 2024.",https://inc42.com/features/indian-startup-ipo-tracker-2024/,2024-07-14T11:16:30.000000Z,inc42.com,HEROMOTOCO.NS|ACCEL.BO|HEROMOTOCO.BO|KUSHAL.BO|ISTLTD.BO|BINNY.BO,0,,marketaux,indian_it_companies
47c19148-2ed4-4539-b9f1-285cfa90553e,HDFC Securities' guide to a healthy portfolio with pharma bets,"The BSE Healthcare index gained around 6% during April-June 2024, while the benchmark BSE Sensex gained 7% during the same period",https://www.businesstoday.in/markets/stocks/story/hdfc-securities-guide-to-a-healthy-portfolio-with-pharma-bets-437316-2024-07-16,2024-07-16T07:07:32.000000Z,businesstoday.in,APOLLOHOSP-BL.NS|BIOCON.BO|CIPLA.BO|ERIS.BO|MOREPENLAB.BO|HESTERBIO.BO|JUBLPHARMA.BO|INDRAMEDCO.BO|SOLARA.BO,0.765,"pharma, hdfc securities, bse healthcare, sensex",marketaux,indian_pharmaceutical
5017c13e-4872-4c32-9437-356e62713459,"Chemicals Digitalization Market to Reach USD 89.16 Billion by 2032 Driven by, Automation, and Other Technological Advancements | Report by SNS Insider","Austin, July  16, 2024  (GLOBE NEWSWIRE) -- The SNS Insider report estimates the Chemicals Digitalization Market size at USD 14.50 billion in 2023 and is...",https://www.globenewswire.com/news-release/2024/07/16/2914017/0/en/Chemicals-Digitalization-Market-to-Reach-USD-89-16-Billion-by-2032-Driven-by-Automation-and-Other-Technological-Advancements-Report-by-SNS-Insider.html,2024-07-16T15:51:00.000000Z,globenewswire.com,RELIANCE.NS|RELIANCE.BO,0.4939,"SNS Insider pvt ltd, Chemical Digitalization Market, Market Research Report, Market Size Share Growth, Industry Share Analysis, Chemical Software",marketaux,indian_pharmaceutical
dbe7d30f-19bf-4b36-b006-95de6e99a4b0,FinanceAsia Awards 2024: South Asia winners' write-ups,"The rationale behind all the winners in Bangladesh, India, Pakistan and Sri Lanka.",https://www.financeasia.com/article/financeasia-awards-2024-south-asia-winners-write-ups/497213,2024-07-16T06:52:00.000000Z,financeasia.com,MINDSPACE.BO,0,"South Asia, FinanceAsia Awards, financeasia awards 2024, awards",marketaux,indian_pharmaceutical
9474f812-0fac-441a-af9f-bc2770808fd8,"Tyre stocks in focus; JK, TVS Srichakra, Ceat, Apollo rally up to 13%","According to media reports, domestic tyre companies have undertaken a price hike in response to a rise in key raw material prices (primarily natural rubber).",https://www.business-standard.com/markets/news/tyre-stocks-in-focus-jk-tvs-srichakra-ceat-apollo-rally-up-to-13-124071500438_1.html,2024-07-15T08:42:13.000000Z,business-standard.com,MRF.BO|CEATLTD.BO|APOLLOTYRE.BO|TVSSRICHAK.BO|BALKRISIND.BO|GOODYEAR.BO|ISEC.BO,0.3404,"Tyre, Markets, JK Tyre, Ceat, TVS Srichakra, Apollo Tyres, Goodyear India, MRF, natural rubber, auto, SIAM",marketaux,indian_automobile
9f18e5fd-a1cb-4cc6-b6e9-7d7a7aee4b85,"Heat wave, elections create unlikely earnings winners and losers","India's scorching summer impacts Avenue Supermarts Ltd. and Bajaj Auto Ltd. DMart sells more ice cream, while Bajaj Auto defers purchases and introduces a new CNG-powered motorcycle, with its slowest profit expansion in April-June quarter. Nirmala Sitharaman may boost consumption. Infosys, Wipro, TCS benefit from AI demand and partnerships.",https://economictimes.indiatimes.com/markets/stocks/earnings/heat-wave-elections-in-india-create-unlikely-earnings-winners-and-losers/articleshow/111674874.cms,2024-07-12T02:35:25.000000Z,economictimes.indiatimes.com,INDIAN_MARKET_GENERAL,,"earnings season, bajaj auto ltd., India elections, heat wave, consumption-linked firms, Avenue Supermarts Ltd., Bajaj Auto Ltd., Taiwan Semiconductor Manufacturing Co., AI infrastructure, Indian IT exporters, wipro ltd., tata consultancy services ltd., infosys ltd.",marketaux,indian_automobile
7979d00e-b982-4770-a716-4b7d312e028d,Top PMS schemes: These money managers delivered up to 50% returns to HNIs in 2024,Robust inflows from domestic institutional investors and increasing optimism following PM Modi-led NDA government retaining power propelled the domestic stock markets to record highs,https://www.businesstoday.in/markets/stocks/story/top-pms-schemes-these-money-managers-delivered-up-to-50-returns-to-hnis-in-2024-437024-2024-07-13,2024-07-13T06:42:44.000000Z,businesstoday.in,ISEC.BO,0.6486,"Turtle Wealth Management, Green Lantern Capital, Wallfort PMS and Advisory Services LLP, Moat Financial Services, NAFA Asset Managers, Invasset LLP, Stallion Asset, Valtrust Partners LLP, ICICI Securities, Samvitti Capital, Alchemy Capital Management, Investsavvy Portfolio Management LLP, NJ Asset Management, Green Portfolio, Axis Securities, Hem Securities, Money Grow Asset, Equitree Capital Advisors, Equirus Wealth",marketaux,indian_automobile
52a7358e-2227-4c6a-9a67-3db6ecaa9755,Reliance Industries to announce Q1 results on July 19,"Reliance Industries Ltd, the oil-to-energy conglomerate, will announce its earnings for the first quarter of FY25 on July 19. The company’s board of directors will meet and approve standalone and consolidated financial results for Q1FY24 on Friday, July 19.",https://www.livemint.com/companies/company-results/reliance-industries-to-announce-q1-results-on-july-19-11720754936819.html,2024-07-12T03:33:17.000000Z,livemint.com,RELIANCEPP.BO,0,"reliance industries, reliance industries shares, reliance industries share price, reliance industries q1 results, reliance industries q1 results 2024, reliance industries q1 earnings, reliance industries q1fy25 results, reliance q1 results, reliance q1 results 2024, reliance q1 earnings, reliance q1fy25 results, ril, ril q1 results, reliance q1 results date, ril q1 results 2024 date, ril q1 results date, reliance share price, reliance shares",marketaux,reliance_industries
3d146c13-bf39-4df6-bd0a-5184e263f05a,"Day trading guide for July 16, 2024: Intraday supports, resistances for Nifty50 stocks","Day trading guide & stocks, 16 July 2024: Intraday trading guide with key supports, resistances, and trade recommendations for Nifty Futures and popular stocks. Risk involved.",https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-16-july-2024/article68406552.ece,2024-07-16T00:50:00.000000Z,thehindubusinessline.com,INDIAN_MARKET_GENERAL,,"Day trading guide, Nifty50, Intraday supports, resistances, Reliance Industries, Infosys, HDFC Bank, TCS, SBI",marketaux,reliance_industries
16df1efb-7977-4ec2-a721-f9b89b377fae,"Day trading guide for July 12, 2024: Intraday supports, resistances for Nifty50 stocks","Get intraday support/resistance levels for Nifty Futures and top stocks, along with trade recommendations and risk disclaimer.",https://www.thehindubusinessline.com/portfolio/technical-analysis/day-trading-guide-for-july-12/article68392633.ece,2024-07-12T00:30:00.000000Z,thehindubusinessline.com,INDIAN_MARKET_GENERAL,,"Day trading guide, Nifty50, Intraday supports, resistances, Reliance Industries, Infosys, HDFC Bank, TCS, SBI",marketaux,reliance_industries
05d6c219-0c2c-4fbd-aa9e-06aac870a1ac,"Stocks in news: TCS, HCL Tech, IREDA, Vodafone, RIL, Adani Wilmar, AR Wealth and Fusion","Stocks including TCS, HCL Tech, IREDA, Vodafone, RIL, Adani Wilmar, AR Wealth, Fusion Finance and more may remain under spotlight before the opening bell on Friday, July 12.",https://www.businesstoday.in/markets/story/stocks-in-news-tcs-hcl-tech-ireda-vodafone-ril-adani-wilmar-ar-wealth-and-fusion-436856-2024-07-12,2024-07-12T03:11:47.000000Z,businesstoday.in,AXISBANK-BL.NS|HCLTECH-BL.NS|AXISBANK.BO|AUBANK.BO|TCS.BO|HCLTECH.BO|GTPL.BO|RELIANCE.BO|PETRONET.BO|RELIANCEPP.BO|PFC.BO|WPIL.BO|IDEA.BO|5PAISA.BO|NILKAMAL.BO|ANANTRAJ.BO|ATUL.BO|BSOFT.BO|DAAWAT.BO|MAHLOG.BO|PRESTIGE.BO|VKAL.BO,0.7717,"Stocks in news, Stocks in buzz, Tata Consultancy Services, HCL Technologies, IREDA, Vodafone Idea, Reliance Industries, Adani Wilmar, Anand Rathi Wealth, Fusion Micro Finance, Prestige Estates Projects, Power Finance Corporation, LT Foods, Rashtriya Chemicals & Fertilizers, Oriental Rail, TCS shares, HCL Tech shares, IREDA shares, Vodafone shares, RIL shares, Adani Wilmar shares, AR Wealth shares, Fusion Finance shares, Prestige Estates shares, PFC shares, LT Foods shares, RCF shares, Oriental Rail shares",marketaux,tata_group_companies
c13458ff-3289-45e9-b7e6-5575677a4a6d,"SBI, HDFC Bank, ICICI Bank: India's top 3 lenders give tough competition to global banks in Q2. Here's how","Data showed that HDFC Bank’s market value gained 17%, ending Q2 2024 with an MCap of $154.4 billion. This helped the private sector lender jump three spots to the 10th position, according to the data and analytics firm GlobalData.",https://www.businesstoday.in/industry/banks/story/sbi-hdfc-bank-icici-bank-indias-top-3-lenders-give-tough-competition-to-global-banks-in-q2-heres-how-436937-2024-07-12,2024-07-12T09:23:34.000000Z,businesstoday.in,SBIN.NS|SBIN.BO,0.68995,"SBI, HDFC Bank, ICICI Bank",marketaux,hdfc_icici_banking
b5797913-c50b-4407-add0-f7cd33d25567,"Savings account interest rate up to 7.25%: Post office savings account vs SBI, HDFC Bank, ICICI Bank, PNB, Union Bank, IDFC FIRST Bank","Savings account interest rates: Compare the interest rates of savings accounts at Post Office, SBI, HDFC Bank, ICICI Bank, PNB, Union Bank, and IDFC FIRST Bank to find the highest rate.",https://economictimes.indiatimes.com/wealth/save/savings-account-interest-rate-up-to-7-25-post-office-savings-account-vs-sbi-hdfc-bank-icici-bank-pnb-union-bank-idfc-first-bank/articleshow/111682785.cms,2024-07-12T08:14:38.000000Z,economictimes.indiatimes.com,SBIN.NS|PNB.NS|CANBK.NS|SBIN.BO|PNB.BO,0.4588,"union bank, hdfc bank, pnb, icici bank, idfc first bank, state bank of india, savings account interest rate, IDFC FIRST Bank, Post Office Savings Account, HDFC Bank, minimum deposit, bank of india",marketaux,hdfc_icici_banking
5fb8fa80-02ab-4015-b7f7-e8a7c34fafc4,"How to download Form 16A: Step-by-step guide to download from TRACES website, SBI, HDFC Bank, ICICI Bank","When non-salary payments like TDS professional fees, rent, and bank interest are made, the deductor provides a ""TDS Certificate"" to the IT Department. Here is how to download Form 16A TRACES website, SBI, HDFC Bank, ICICI Bank",https://economictimes.indiatimes.com/wealth/tax/how-to-download-form-16a-step-by-step-guide-to-download-from-traces-website-sbi-hdfc-bank-icici-bank/articleshow/111705031.cms,2024-07-13T05:03:11.000000Z,economictimes.indiatimes.com,INDIAN_MARKET_GENERAL,,"sbi, hdfc bank, icici bank, Form 16A, download, TDS Certificate, TRACES, PAN, KYC validation, Income Tax Department",marketaux,hdfc_icici_banking
b0e4ba1d-d8d9-41cb-8ad0-9a11217b401b,"IT stocks gain post TCS decent Q1 results; Mphasis, Sonata rally up to 6%","IT stocks today: TCS, Mphasis, Accelya Solutions India, Sonata Software, and Kellton Tech Solutions rose in the range of 3 per cent to 6 per cent",https://www.business-standard.com/markets/news/it-stocks-gain-post-tcs-decent-q1-results-mphasis-sonata-rally-up-to-6-124071200164_1.html,2024-07-12T04:49:11.000000Z,business-standard.com,ACCELYA.NS|TCS.NS|COFORGE.NS|CYIENT.NS|EMKAY.NS|MOTILALOFS.NS|HCLTECH.NS|INFY.NS|KELLTONTEC.NS|MINDTREE.NS|MPHASIS.NS|LTTS.NS|ISEC.NS|SONATSOFTW.NS|WIPRO.NS|HCLTECH-BL.NS,0,"Nifty IT, information technology, Q1FY25, Tata Consultancy Services, TCS, Mphasis, Accelya Solutions India, Sonata Software, Infosys, Wipro, LTI Mindtree, Coforge, Cyient, L&T Technology Services, TCS q1, tcs q1 results, tcs q1fy25 results, tcs q1 show, it stocks today, IT stocks outlook, business standard",marketaux,infosys_wipro_it
d39424d9-ffdc-4b01-9ba5-eba3dd6cf326,"Trading activity to hinge on Q1 results, global trends in the week ahead","As the results season kicks in, the quarterly earnings numbers of several blue-chip firms -- such as Infosys and Reliance Industries -- along with global trends and trading activity of foreign investors, will determine equity market movement in the holiday-shortened week ahead, according to analysts.",https://www.business-standard.com/markets/stock-market-news/trading-activity-to-hinge-on-q1-results-global-trends-in-the-week-ahead-124071400101_1.html,2024-07-14T05:15:01.000000Z,business-standard.com,ASIANPAINT.NS|BAJAJ-AUTO.NS|GEOJITFSL.NS|MOTILALOFS.NS|HDFCLIFE.NS|RELIANCE.NS|INFY.NS|JSWSTEEL.NS|WIPRO.NS|ASIANPAINT.BO|BAJAJ-AUTO.BO|HDFCLIFE.BO|MOTILALOFS.BO|RELIANCE.BO|INFY.BO|JSWSTEEL.BO|WIPRO.BO|RELIANCEPP.BO|SWASTIKA.BO|GEOJITFSL.BO,0.743,"BSE SENSEX, Infosys, NIFTY 50, Investment, Valuation, Financial analysts, Oil & Gas Refining and Marketing (NEC)",marketaux,infosys_wipro_it
eae99167-e24b-4e12-9b2a-fc04ac35afb4,Q1 results to influence trading in mkts in holiday-shortened week: Analysts,"Quarterly earnings from several blue-chip firms, including Infosys and Reliance Industries, global trends, along with trading activity of foreign investors, would act as the major driving factors for equity markets' movement in a holiday-shortened week ahead, analysts said.",https://www.business-standard.com/markets/news/q1-results-to-influence-trading-in-mkts-in-holiday-shortened-week-analysts-124071300610_1.html,2024-07-13T14:04:10.000000Z,business-standard.com,ASIANPAINT.NS|BAJAJ-AUTO.NS|GEOJITFSL.NS|MOTILALOFS.NS|HDFCLIFE.NS|RELIANCE.NS|INFY.NS|JSWSTEEL.NS|WIPRO.NS|ASIANPAINT.BO|BAJAJ-AUTO.BO|HDFCLIFE.BO|MOTILALOFS.BO|RELIANCE.BO|INFY.BO|JSWSTEEL.BO|WIPRO.BO|RELIANCEPP.BO|SWASTIKA.BO|GEOJITFSL.BO,0.743,"Q1 results, global trends to influence trading activity in mkts in holiday-shortened week: Analysts",marketaux,infosys_wipro_it
aa7667a2-9f1d-4994-8ab5-549238e69191,What’s driving positivity in ONGC & Indian Oil? Probal Sen explains,"Any engagement that continues on a national level with Russia, given how important an energy producer it is, will benefit Indian oil and gas companies and that is what some of the market seems to be factoring in that optimism going forward for the next 12 to 18 months, says Probal Sen.",https://economictimes.indiatimes.com/markets/expert-view/whats-driving-positivity-in-ongc-indian-oil-probal-sen-explains/articleshow/111754257.cms,2024-07-15T10:23:09.000000Z,economictimes.indiatimes.com,INDIAN_MARKET_GENERAL,,"ONGC | Indian Oil, oil and gas, production growth, excise duty, gas realisations, energy sector, expert view, et now",marketaux,indian_oil_gas
3263ac40-8fde-4d6f-ba7e-aa7f7dcdb056,ONGC stock hits new high after a gap of over 10 years; up 39% from June low,"In the past one year, ONGC share price has outperformed the market by surging nearly 90 per cent as against 21 per cent rally in the benchmark index",https://www.business-standard.com/markets/news/ongc-stock-hits-new-high-after-a-gap-of-over-10-years-up-39-from-june-low-124071500271_1.html,2024-07-15T06:14:53.000000Z,business-standard.com,ONGC.BO|GEOJITFSL.BO|ISEC.BO,0.296,"ONGC share, Oil and Natural Gas Corporation, Markets, exploration, development and production of crude oil, natural gas, value added products, Maharatna, liquefied petroleum gas, LPG, superior kerosene oil, SKO, naphtha, S&P Global Ratings",marketaux,indian_oil_gas
353e7925-39b9-4dcc-b768-d84c80cee6ac,2 top stock recommendations from Aditya Arora,"I have been talking about it since a long while, how Nasdaq has performed this year and how Nifty IT has performed. So that catch-up rally will play out in phases. Hence, the trend is positive, although time correction and price correction could be there, but that could be shallow. So, one should maintain neutral to positive bias in Nifty IT Index.",https://economictimes.indiatimes.com/markets/expert-view/2-top-stock-recommendations-from-aditya-arora/articleshow/111749187.cms,2024-07-15T07:45:04.000000Z,economictimes.indiatimes.com,INDIAN_MARKET_GENERAL,,"stock recommendations, india cements, aurobindo pharma, sjvn, nhpc, nifty it index, aditya arora, nifty pharma index, time correction, catch-up rally, ongc",marketaux,indian_oil_gas
23636cb3-15dc-4ca7-946b-f978f8974d62,"sensex rise today: ET Market Watch: Nifty, Sensex end at new record closing highs, gains led by auto stocks, SBI","From the Sensex stocks, SBI, NTPC, and UltraTech Cement were the top gainers, rising 2-2.5%. M&M, Bajaj Finance, Tata Motors, and Maruti Suzuki also closed with gains, while Asian Paints, Tata Steel, Axis Bank, JSW Steel, and Tech Mahindra ended with losses.",https://economictimes.indiatimes.com/markets/stocks/etmarkets-podcast/et-market-watch-nifty-sensex-end-at-new-record-closing-highs-gains-led-by-auto-stocks-sbi/podcast/111762287.cms,2024-07-15T17:10:00.000000Z,economictimes.indiatimes.com,AXISBANK-BL.NS,-0.6124,"sensex today, sensex rise today, sensex, nifty today, nifty",marketaux,indian_steel_sector
189ac8a0-cf20-4a31-b442-c58b10e5fa2a,"Q1 results: RIL, Infosys, Paytm, Jio Financial, Wipro among firms to declare earnings next week","The corporate earnings season has begun with major companies such as Reliance Industries, Infosys, Wipro, Jio Financial Services, One97 Communications Paytm, Yes Bank, Kotak Mahindra Bank, and Tata Technologies set to announce their earnings next week.",https://www.livemint.com/companies/company-results/q1-results-next-week-ril-infosys-paytm-jio-financial-wipro-among-firms-to-declare-earnings-11720946454590.html,2024-07-14T09:05:49.000000Z,livemint.com,UNIONBANK.NS|CENTRALBK.NS|MAHABANK.NS|INDIANB.NS|CENTRALBK.BO|HDFCAMC.BO|INDIANB.BO,-0.0129,"Reliance Industries, Infosys, Wipro, Jio Financial Services, One97 Communications Paytm, Yes Bank, Kotak Mahindra Bank, Q1 Results, Q1 results FY25, Q1 results calendar, Q1 results FY25 calendar",marketaux,indian_steel_sector
0b725431-af95-4497-a00b-093910baac3b,"Q1 results this week: RIL, Paytm, Infosys, Jio Financial, Kotak Mahindra Bank, and YES Bank","Several widely followed companies, including Jio Financial, Paytm, Bajaj Auto, Asian Paints, LTIMindtree, Infosys, Reliance Industries, Wipro, Union Bank of India, Kotak Mahindra Bank, Tanla Platform, Tata Technologies, and YES Bank, will be releasing their June quarter report cards this week.",https://economictimes.indiatimes.com/markets/stocks/earnings/q1-results-this-week-ril-paytm-infosys-jio-financial-kotak-mahindra-bank-and-yes-bank/articleshow/111724938.cms,2024-07-14T04:11:49.000000Z,economictimes.indiatimes.com,UNIONBANK.NS|CENTRALBK.NS|MAHABANK.NS|INDIANB.NS|CENTRALBK.BO|HDFCAMC.BO|INDIANB.BO,0.1677,"paytm, yes bank, reliance industries, infosys, wipro, tata technologies, kotak mahindra bank, union bank of india, q1 results this week, q1 results, earnings this week, ril, paytm shares, infosys shares, jio financial shares, kotak mahindra bank shares",marketaux,indian_steel_sector
f57795c0-278e-47e1-bef2-7a05cff98958,Adani Group eyes Jaypee Group's cement assets amid insolvency proceedings,"Adani Group's cement arm, which includes ACC and Ambuja Cement holding, is India's second-largest cement producer",https://www.business-standard.com/companies/news/adani-group-eyes-jaypee-group-s-cement-assets-amid-insolvency-proceedings-124071600378_1.html,2024-07-16T06:10:10.000000Z,business-standard.com,SBIN.NS|SBIN.BO,0,"Adani Group, Jaypee Group, cement assets acquisition, 9 million tonnes per annum, mtpa, Jaiprakash Associates Ltd, JAL, insolvency and bankruptcy proceedings, National Company Law Tribunal, NCLT, ACC, Ambuja Cement, Gautam Adani, Indian cement market, financial year 2027-28, ICICI Bank, Insolvency and Bankruptcy Code, 2016, State Bank of India, SBI, limestone mines, power plant, UltraTech, cement industry competition, Dalmia, JSW Cement",marketaux,indian_cement_companies
26ff6a53-366c-4016-802e-a5b0a42d2685,Stock Market LIVE updates:,"Stock Market LIVE updates, July 15, 2024: n the broader markets, the BSE MidCap and SmallCap indices advanced 0.37 per cent and 0.52 per cent, respectively",https://www.business-standard.com/markets/news/stock-market-live-updates-july-15-gift-nifty-sensex-nse-bse-nifty50-q1-results-ipo-listing-today-124071500075_1.html,2024-07-15T02:11:13.000000Z,business-standard.com,INFY.NS|INFY.BO|ULTRACEMCO.BO|ULTRACEMCO.NS,0.34,"Markets, market live, stock market live, stock market live updates, market live updates, stock market live updates today, stock market live updates on July 15, share market live updates, share bazaar, sensex, nifty, stock market today, stock market live updates today, share market live updates, sensex live, nifty live, global markets, gift nifty, q1 results, q1 fy25 results, hdfc life, hdfc, dmart, avenue supermarts, business standard",marketaux,indian_cement_companies
61a52859-742b-46e3-83b6-932a05183d37,Share market update: Most active stocks in today's market in terms of volume,The NSE Nifty index closed 26.3 points  up  at 24613.0,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/111783358.cms,2024-07-16T11:00:47.000000Z,economictimes.indiatimes.com,YESBANK.NS|KOTAKBANK.NS|ULTRACEMCO.NS|DRREDDY.NS|SUZLON.NS|IDEA.NS|NTPC.NS|IFCI.NS|GTL.NS|YESBANK.BO|KOTAKBANK.BO|DRREDDY.BO|SUZLON.BO|GTL.BO|ULTRACEMCO.BO|IDEA.BO|NTPC.BO|IFCI.BO,0.9416,"share market, share market update, stock market, trending stocks today, Vodafone Idea share price, GTL Infra share price, IRB Infra Dev. share price, YES Bank share price, MTNL share price",marketaux,indian_cement_companies
8991e4e1-c305-47ba-8d8b-52b924566aa7,Bharti Hexacom shares surge 9% intra day as JPMorgan turns overweight,"Bharti Hexacom stock surged 9.33% against the previous close of Rs 1065.55 on BSE. Market cap of the firm rose to Rs 57,125 crore.",https://www.businesstoday.in/markets/company-stock/story/bharti-hexacom-shares-surge-jp-morgan-turns-overweight-437369-2024-07-16,2024-07-16T10:29:46.000000Z,businesstoday.in,BHARTIARTL.NS|IDEA.NS|BHARTIARTL.BO|IDEA.BO,0.6597,"Bharti Hexacom stock, Bharti Hexacom stock rises, ",marketaux,indian_telecom_airtel
cc33096f-32ad-4f2c-a91d-9bc5bd8432b7,"FMCG, telecom and select IT shares help markets touch record highs","Among Sensex shares, Hindustan Unilever, Bharti Airtel, Tech Mahindra, Infosys, Mahindra & Mahindra, ICICI Bank, ITC and Asian Paints were the biggest winners.

On the other hand, Kotak Mahindra Bank, Reliance Industries, NTPC, UltraTech Cement and Power Grid were among the laggards.",https://www.rediff.com/business/report/fmcg-telecom-and-select-it-shares-help-markets-touch-record-highs/20240716.htm,2024-07-16T11:13:48.000000Z,rediff.com,BHARTIARTL.NS|ASIANPAINT.NS|ICICIBANK.NS|KOTAKBANK.NS|ULTRACEMCO.NS|HINDUNILVR.NS|RELIANCE.NS|ITC.NS|INFY.NS|NTPC.NS|TECHM.NS|ASIANPAINT.BO|BHARTIARTL.BO|ICICIBANK.BO|KOTAKBANK.BO|HINDUNILVR.BO|RELIANCE.BO|INFY.BO|ITC.BO|TECHM.BO|ULTRACEMCO.BO|RELIANCEPP.BO|NTPC.BO,0.6249,"Business news, business news India, India business news, Indian economy news, Indian financial news",marketaux,indian_telecom_airtel
2893afff-7d62-4978-a790-dd6a6198a50e,"Jyotiraditya Scindia chairs first advisory meeting with satcom stakeholders, ET Telecom","Jyotiraditya Scindia: Among the major tasks at Scindia’s hand is efficiently steering the notification of rules under the Telecommunications Act, 2023, within 100 days of the new government taking charge. In particular, this is vital as the new telecom rules will define the modalities around spectrum pricing for administrative allocation of satellite spectrum. These rules will also outline the specific conditions for satellite spectrum usage.",https://telecom.economictimes.indiatimes.com/news/portal-in-portal/satcom/jyotiraditya-scindia-chairs-first-advisory-meeting-with-satcom-stakeholders/111753336,2024-07-15T09:56:52.000000Z,telecom.economictimes.indiatimes.com,INDIAN_MARKET_GENERAL,,"Jyotiraditya Scindia, satcom, satellite communication, technology news, telecom news, DoT, ISpA, Reliance Jio Infocomm, satellite spectrum",marketaux,indian_telecom_airtel
4ec46188-22b9-42e5-bf08-b057b9e06ba2,"Setback for NMC's Shetty in US case, may move UAE court","India Business News: BENGALURU: Dr B R Shetty, the Dubai-based billionaire founder of NMC Healthcare, whose fortunes have significantly diminished in recent times, has enc.",https://timesofindia.indiatimes.com/business/india-business/setback-for-nmcs-shetty-in-us-case-may-move-uae-court/articleshow/111999991.cms,2024-07-24T23:10:46.000000Z,timesofindia.indiatimes.com,BANKBARODA.NS,0.1343,"Business news, US case, NMC's Shetty, New York Supreme Court, fraudulent transactions, Dubai-based billionaire",marketaux,general_indian_market
08658f54-e809-4fa3-af6f-ae1e9fe59f2f,ICICI Prudential Life Insurance Company Limited (BOM:540133) Q1 2025 Earnings Call Transcript Highlights: Strong APE Growth and Robust Solvency Ratio,RWRP Growth: 46.8% year on year in Q1 FY25.Overall Company APE: Grew by 34.4% to INR19.63 billion.Retail APE: Grew by 42.2% year on year to INR16.66 billion.Ag,https://www.gurufocus.com/news/2480885/icici-prudential-life-insurance-company-limited-bom540133-q1-2025-earnings-call-transcript-highlights-strong-ape-growth-and-robust-solvency-ratio,2024-07-24T23:00:39.000000Z,gurufocus.com,ICICIPRULI.NS,0.5383,"GuruFocus, Article, News, GuruFocus Research, BOM:540133",marketaux,general_indian_market
